,Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
2652,14640,22,2.0,48.94338,31.446669,5.0,4,5.0,1963,0.000995363,B,B,42,7651,1,,1,5,B,163202.88
2653,3534,27,1.0,39.236713,23.417776,8.0,3,4.0,2003,0.041116353,B,B,53,14892,4,,1,4,B,159549.27
2654,16623,53,3.0,72.92348,47.740864,8.0,11,12.0,1982,0.049637258,B,B,34,7759,0,229.0,1,3,B,191668.4
2655,9626,1,2.0,71.84481,36.084,11.0,16,25.0,2015,0.007122317,B,B,1,264,0,,0,1,B,136526.81
2656,14263,151,1.0,37.53505,15.928747,9.0,2,17.0,2003,0.23610845,B,B,16,3893,27,,3,10,B,183610.47
2657,970,129,2.0,48.607216,32.92446,6.0,8,9.0,1969,0.020741327,B,B,24,5613,5,1340.0,2,5,B,242651.62
2658,7680,27,1.0,49.759243,47.971466,1.0,6,1.0,2015,0.017647052,B,B,2,469,0,,0,0,B,137288.83
2659,4430,2,2.0,46.27655,28.916912,6.0,12,12.0,1968,0.0,B,B,33,7425,1,,2,5,B,222500.61
2660,1925,27,1.0,52.480717,20.391317,15.0,2,18.0,2015,0.072157584,B,B,2,629,1,,0,0,A,75960.51
2661,6072,6,1.0,65.10202,64.622604,1.0,10,9.0,2015,0.24320452,B,B,5,1564,0,540.0,0,0,B,175899.98
2662,11876,12,3.0,80.79047,47.340717,10.0,18,16.0,1983,0.0907991,B,B,74,19083,2,,5,15,B,344265.9
2663,2370,17,3.0,129.47502,,10.0,17,20.0,1977,0.09344257,B,B,23,4635,5,3300.0,2,4,B,506175.0
2664,10459,6,2.0,52.07619,54.952118,1.0,5,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,171727.81
2665,12654,52,3.0,79.15791,47.393578,10.0,20,22.0,2005,0.371149,B,B,34,7065,1,750.0,2,5,B,401305.56
2666,3111,27,2.0,64.52668,,1.0,17,19.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,143627.53
2667,8056,201,1.0,39.496277,20.436512,9.0,12,12.0,1980,0.08194346,B,B,20,2738,20,,1,4,B,341805.25
2668,15585,85,1.0,44.038525,40.435806,1.0,15,22.0,1982,0.03717782,B,B,52,11217,1,2300.0,1,7,B,202321.23
2669,642,137,3.0,66.67422,43.17476,9.0,8,10.0,1954,0.20014681,B,B,23,3975,8,770.0,2,0,B,469792.47
2670,16381,28,1.0,35.637993,19.382057,9.0,4,12.0,1965,0.11853738,B,B,30,6207,1,1183.0,1,0,B,184244.0
2671,11354,31,1.0,32.955856,18.04698,5.0,4,12.0,1961,0.0,B,B,23,3684,2,,0,4,B,89758.6
2672,15210,27,1.0,39.861633,17.840864,12.0,7,25.0,2013,0.072157584,B,B,2,629,1,,0,0,A,103567.516
2673,3636,61,2.0,56.559032,33.345745,8.0,6,12.0,1982,0.30032253,B,B,52,10311,6,,1,9,B,275564.1
2674,14060,23,1.0,55.167583,33.957916,9.0,12,17.0,2012,0.07577875,B,B,6,1437,3,,0,2,B,118852.95
2675,2146,9,3.0,73.77039,,1.0,10,1.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,235659.0
2676,11007,30,1.0,29.833612,,1.0,2,17.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,68185.05
2677,9275,113,1.0,101.7377,74.88132,16.0,23,24.0,2019,0.050755568,B,B,24,5469,1,145.0,0,1,B,396825.94
2678,7882,62,1.0,45.573547,44.46228,0.0,4,17.0,2015,0.072157584,B,B,2,629,1,,0,0,A,138216.58
2679,6118,62,1.0,42.25897,,0.0,6,0.0,1977,0.072157584,B,B,2,629,1,,0,0,A,119183.59
2680,10504,9,1.0,41.742146,22.481789,8.0,3,10.0,1996,0.16153175,B,B,25,5648,1,30.0,2,4,B,134320.39
2681,16278,27,1.0,42.07583,,1.0,12,1.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,109028.7
2682,8621,23,1.0,36.482037,,0.0,8,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,116568.92
2683,5289,27,3.0,74.148094,43.12487,11.0,7,1.0,1977,0.017647052,B,B,2,469,0,,0,0,B,213372.86
2684,4419,11,1.0,34.31677,19.64295,5.0,3,9.0,1972,0.000169676,B,B,36,5992,0,,1,1,B,173682.62
2685,15021,99,2.0,47.632587,31.762613,5.0,7,9.0,1971,0.012338886,B,B,35,5776,1,2078.0,2,4,B,222706.17
2686,13447,25,2.0,52.938824,32.44802,8.0,7,17.0,1995,0.18878376,B,B,31,6137,4,,0,1,B,217783.67
2687,6631,85,1.0,48.990532,1.1046892,1.0,5,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,124761.836
2688,667,42,2.0,62.804096,30.996428,11.0,13,24.0,2010,0.15824905,B,B,21,5731,0,,1,0,B,80678.66
2689,14445,48,2.0,61.100006,33.868023,10.0,15,16.0,1981,0.041124634,B,B,46,9515,5,,1,10,B,320924.53
2690,5482,157,2.0,48.185944,33.156376,7.0,9,8.0,1963,0.0,B,B,30,7538,87,4702.0,5,5,B,425837.4
2691,14325,108,2.0,53.28275,37.088596,7.0,3,9.0,1960,0.0,B,B,25,5027,4,46.0,1,1,B,378901.97
2692,7473,121,2.0,61.120888,35.70418,6.0,6,5.0,1958,0.21251535,B,B,19,3293,16,628.0,3,7,B,285184.62
2693,12300,44,2.0,55.79954,32.78126,9.0,7,16.0,1982,0.12219048,B,B,25,4724,2,1308.0,1,3,B,308100.38
2694,7148,32,1.0,30.306381,16.864075,5.0,4,5.0,1967,0.13564979,B,B,46,7960,6,350.0,3,11,B,155749.39
2695,5077,14,2.0,46.41709,26.437525,5.0,4,5.0,1962,0.042031586,B,B,37,6856,84,1940.0,2,5,B,210796.52
2696,14553,6,2.0,67.9723,64.71202,10.0,15,17.0,2018,0.24320452,B,B,5,1564,0,540.0,0,0,B,189382.66
2697,6228,1,3.0,79.03802,81.824844,7.0,17,17.0,2018,0.007122317,B,B,1,264,0,,0,1,B,237723.06
2698,6067,9,2.0,64.29461,,1.0,10,1.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,180420.6
2699,2899,9,2.0,55.707043,30.094288,8.0,5,14.0,1995,0.16153175,B,B,25,5648,1,30.0,2,4,B,173282.95
2700,12684,6,3.0,82.81566,,0.0,13,17.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,217304.11
2701,495,14,1.0,33.191948,21.66118,10.0,12,12.0,1973,0.042031586,B,B,37,6856,84,1940.0,2,5,B,155488.9
2702,1315,6,1.0,48.128113,45.023533,48.0,21,1.0,2013,0.24320452,B,B,5,1564,0,540.0,0,0,B,146950.9
2703,12565,59,1.0,46.901814,44.01657,10.0,13,21.0,2018,0.019508796,B,B,37,7687,11,176.0,5,5,B,298166.4
2704,2921,58,1.0,35.569553,25.445807,1.0,7,12.0,1974,0.31019914,B,B,11,2748,1,,0,0,B,132632.69
2705,6506,94,3.0,61.4112,46.574818,5.0,9,9.0,1976,0.1273759,B,B,43,8429,3,,3,9,B,242323.81
2706,13158,104,2.0,81.63482,45.23633,9.0,6,9.0,1955,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,418817.4
2707,15783,30,2.0,62.865845,,1.0,12,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,168439.19
2708,2734,61,1.0,39.203915,25.599245,6.0,5,9.0,1982,0.30032253,B,B,52,10311,6,,1,9,B,182629.12
2709,10442,32,2.0,48.69115,32.59804,5.0,3,5.0,1973,0.13564979,B,B,46,7960,6,350.0,3,11,B,211301.02
2710,14010,55,1.0,39.15731,19.303112,8.0,5,14.0,1996,0.041365445,B,B,31,5569,0,,1,4,B,166947.98
2711,2819,52,2.0,68.93585,,0.0,16,17.0,1977,0.371149,B,B,34,7065,1,750.0,2,5,B,168600.62
2712,8886,53,2.0,48.90775,29.318262,5.0,3,9.0,1968,0.34107193,B,B,27,5664,48,2300.0,3,11,B,201788.7
2713,12820,29,1.0,31.651846,18.820389,5.0,7,9.0,1970,0.06966034,B,B,31,6119,4,,1,2,B,165871.06
2714,11293,17,2.0,46.42115,30.595303,1.0,7,5.0,1962,0.0,B,B,18,3374,5,620.0,1,2,B,233488.34
2715,6742,57,2.0,47.91304,28.97413,5.0,6,4.0,1963,0.13321534,B,B,49,11395,3,1406.0,3,4,A,169322.94
2716,7887,19,3.0,65.77099,48.688877,8.0,6,16.0,1978,0.30947912,B,B,35,7715,4,990.0,0,6,B,295961.94
2717,608,66,3.0,80.05983,54.14822,8.0,5,5.0,1960,0.16197556,B,A,31,7010,5,4508.0,3,7,B,444344.8
2718,2754,11,1.0,36.931973,20.722862,8.0,5,5.0,1960,0.22582495,A,B,41,6558,7,1548.0,3,2,B,162912.19
2719,12781,80,3.0,61.82343,47.920345,5.0,8,9.0,1977,0.0,B,B,39,8647,0,810.0,0,5,B,233005.92
2720,15385,23,1.0,27.911198,27.60312,0.0,3,6.0,2017,0.03465608,B,B,0,168,0,,0,0,B,65608.07
2721,3646,41,2.0,41.35732,24.699457,6.0,5,14.0,1972,0.17505486,B,B,36,10055,3,,1,0,B,215452.97
2722,10219,93,1.0,40.422993,18.755571,8.0,7,16.0,2005,0.050900057,B,B,43,10621,1,30.0,2,3,B,141704.8
2723,13421,39,1.0,34.32533,21.045252,9.0,14,1.0,1970,0.42882583,B,B,25,5011,8,730.0,0,2,B,148532.77
2724,3589,23,2.0,68.983444,67.12267,0.0,1,3.0,2014,0.03465608,B,B,0,168,0,,0,0,B,170924.69
2725,10157,1,2.0,63.121323,62.673653,1.0,24,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B,158541.34
2726,6182,124,4.0,89.06827,55.047455,10.0,3,9.0,1999,0.12209035,B,B,29,6566,7,1894.0,4,0,B,514738.22
2727,5762,27,2.0,67.98372,1.4714909,1.0,8,1.0,2019,0.21140121,B,B,9,1892,0,,0,1,B,152932.62
2728,14865,9,10.0,60.871265,38.42068,10.0,3,2.0,1994,0.16153175,B,B,25,5648,1,30.0,2,4,B,172329.27
2729,1878,107,3.0,57.015804,41.776794,5.0,3,5.0,1963,0.050272014,B,B,21,4231,14,1020.0,0,3,B,267131.2
2730,10497,1,1.0,39.8052,,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,142301.67
2731,3368,1,2.0,65.47015,,1.0,10,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,222015.33
2732,2019,9,2.0,52.451706,24.406168,9.0,9,12.0,2010,0.16153175,B,B,25,5648,1,30.0,2,4,B,77093.07
2733,16313,74,3.0,77.63533,49.41492,10.0,3,17.0,1989,0.371149,B,B,34,7065,1,750.0,2,5,B,287708.0
2734,2811,144,1.0,41.77268,22.361177,8.0,5,14.0,1987,0.30697748,B,B,27,5148,14,1575.0,5,7,B,198721.88
2735,2434,30,2.0,61.424774,61.519474,13.0,3,19.0,2015,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,133166.16
2736,4843,61,2.0,56.29633,32.09671,8.0,4,12.0,1982,0.30032253,B,B,52,10311,6,,1,9,B,258615.8
2737,2125,27,2.0,70.62857,,1.0,4,1.0,1977,0.017647052,B,B,2,469,0,,0,0,B,201472.62
2738,2047,9,2.0,60.13324,60.23879,1.0,13,11.0,1977,0.16153175,B,B,25,5648,1,30.0,2,4,B,175670.98
2739,6546,1,3.0,86.50156,,1.0,13,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,301942.88
2740,1700,9,2.0,50.476307,27.127443,8.0,10,10.0,2011,0.16153175,B,B,25,5648,1,30.0,2,4,B,183433.61
2741,6695,9,1.0,38.49655,19.712616,10.0,12,12.0,1968,0.31019914,B,B,11,2748,1,,0,0,B,155335.33
2742,15700,90,1.0,48.407574,19.346737,8.0,5,15.0,1973,0.26508868,B,B,37,5288,0,1937.0,3,2,B,91329.61
2743,7599,62,2.0,73.935905,,1.0,14,1.0,1977,0.072157584,B,B,2,629,1,,0,0,A,168061.11
2744,91,46,3.0,64.66065,37.300323,8.0,7,9.0,1976,0.0,B,B,47,11319,0,1145.0,3,5,B,285774.66
2745,14377,39,1.0,33.675064,19.842905,6.0,8,9.0,1970,0.42882583,B,B,25,5011,8,730.0,0,2,B,161201.77
2746,7081,1,1.0,43.87229,,0.0,11,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,128135.7
2747,10916,58,1.0,40.493217,21.594234,9.0,12,14.0,1974,0.31019914,B,B,11,2748,1,,0,0,B,116443.945
2748,3217,76,1.0,41.752853,,1.0,4,1.0,1977,0.0,B,B,7,1660,39,1786.0,1,5,B,76470.72
2749,8059,27,2.0,63.58126,,1.0,14,17.0,1977,0.017647052,B,B,2,469,0,,0,0,B,192305.38
2750,2582,47,3.0,79.148544,49.527374,10.0,5,16.0,1983,0.10187247,B,B,23,4583,3,,3,3,B,293760.75
2751,15969,1,2.0,67.9639,,1.0,11,24.0,1977,0.007122317,B,B,1,264,0,,0,1,B,212208.78
2752,5986,11,2.0,37.22936,22.581709,7.0,3,12.0,1969,0.03869299,B,B,28,6533,1,1015.0,2,5,B,203027.22
2753,12411,46,2.0,45.55109,43.50073,5.0,8,9.0,1971,0.0,B,B,47,11319,0,1145.0,3,5,B,241097.75
2754,6808,146,3.0,106.86764,64.34176,14.0,4,22.0,2011,0.23610845,B,B,16,3893,27,,3,10,B,610557.4
2755,3741,44,1.0,34.060776,23.202477,5.0,3,9.0,1968,0.12219048,B,B,25,4724,2,1308.0,1,3,B,163193.81
2756,16289,11,3.0,57.265163,46.064636,5.0,7,9.0,1973,0.000169676,B,B,36,5992,0,,1,1,B,244577.36
2757,2409,57,2.0,45.948994,30.74714,6.0,3,9.0,1974,0.13321534,B,B,49,11395,3,1406.0,3,4,A,178471.11
2758,11582,28,3.0,72.65171,50.993668,7.0,4,4.0,1950,0.11853738,B,B,30,6207,1,1183.0,1,0,B,260791.88
2759,10474,27,1.0,37.835495,,0.0,15,0.0,1977,0.011654127,B,B,4,915,0,,0,0,B,124685.84
2760,2091,62,3.0,88.81977,,1.0,6,17.0,1977,0.072157584,B,B,2,629,1,,0,0,A,193098.66
2761,11925,148,2.0,50.7514,33.102657,8.0,7,12.0,1970,0.31392455,B,B,22,4625,11,3855.0,2,10,B,231212.05
2762,13112,23,1.0,37.53014,,1.0,18,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,117697.98
2763,3052,1,3.0,31.11395,19.799744,6.0,6,5.0,1975,0.014580716,B,B,3,760,1,,0,0,B,114756.61
2764,12375,30,2.0,64.174706,,1.0,16,17.0,1977,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,190032.45
2765,1034,62,1.0,36.190304,17.996515,6.0,2,9.0,1979,0.03717782,B,B,52,11217,1,2300.0,1,7,B,162538.0
2766,1612,84,3.0,53.430412,34.603687,6.0,8,9.0,1970,0.14966637,B,B,22,4789,2,4087.0,4,1,B,220804.81
2767,8540,49,1.0,37.420776,21.92875,6.0,5,9.0,1971,0.020741327,B,B,24,5613,5,1340.0,2,5,B,182248.19
2768,328,45,1.0,42.71331,,0.0,5,0.0,1977,0.19578105,B,B,23,5212,6,,3,2,B,282454.66
2769,1496,74,3.0,83.84337,45.47593,12.0,5,17.0,2004,0.371149,B,B,34,7065,1,750.0,2,5,B,332394.84
2770,10362,27,2.0,79.22705,,0.0,9,0.0,1977,0.072157584,B,B,2,629,1,,0,0,A,167023.97
2771,8400,1,1.0,40.94942,20.690105,8.0,11,14.0,1990,0.025609156,B,B,33,5261,0,240.0,3,1,B,161978.47
2772,11207,99,1.0,34.419605,19.754837,6.0,6,9.0,1971,0.012338886,B,B,35,5776,1,2078.0,2,4,B,161215.98
2773,5065,21,3.0,60.308514,41.100746,5.0,7,5.0,1972,0.3940942,B,B,3,662,0,35.0,0,0,B,182436.67
2774,14283,122,2.0,58.13696,36.379116,9.0,16,17.0,2000,0.03349371,B,B,66,10573,1,1322.0,3,8,B,268882.06
2775,9226,46,3.0,55.46187,42.32602,5.0,4,5.0,1964,0.18878376,B,B,31,6137,4,,0,1,B,234273.45
2776,8505,56,3.0,74.47287,45.589962,9.0,12,17.0,1986,0.0,B,B,23,5067,4,,2,6,B,476299.2
2777,39,19,3.0,79.33463,45.108803,12.0,6,14.0,2015,0.30947912,B,B,35,7715,4,990.0,0,6,B,349701.06
2778,2058,23,2.0,64.94848,,1.0,9,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,165785.61
2779,10518,44,2.0,46.548687,31.886772,6.0,3,12.0,1981,0.12219048,B,B,25,4724,2,1308.0,1,3,B,281986.0
2780,1933,23,2.0,65.372086,,1.0,8,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,173760.23
2781,5426,9,2.0,57.21397,31.383846,11.0,7,10.0,1998,0.16153175,B,B,25,5648,1,30.0,2,4,B,118059.01
2782,2243,39,1.0,40.668346,23.660357,8.0,10,17.0,1990,0.42882583,B,B,25,5011,8,730.0,0,2,B,166071.89
2783,8396,202,2.0,42.353485,30.66118,6.0,4,6.0,1933,0.0,B,B,30,7538,87,4702.0,5,5,B,502085.88
2784,100,39,4.0,68.986465,47.424484,6.0,4,9.0,1972,0.42882583,B,B,25,5011,8,730.0,0,2,B,228788.56
2785,6569,27,1.0,38.220257,18.716856,84.0,4,17.0,2018,0.011654127,B,B,4,915,0,,0,0,B,99079.96
2786,16026,57,1.0,49.391434,18.652777,8.0,9,24.0,2007,0.13321534,B,B,49,11395,3,1406.0,3,4,A,201917.78
2787,317,13,1.0,30.94642,18.724527,5.0,4,5.0,1964,0.13321534,B,B,49,11395,3,1406.0,3,4,A,137651.97
2788,3012,30,2.0,63.52602,,1.0,3,1.0,2016,7.81528e-05,B,B,22,6398,141,1046.0,3,23,B,166615.97
2789,4004,32,1.0,35.23521,19.681229,7.0,8,9.0,1972,0.13564979,B,B,46,7960,6,350.0,3,11,B,181833.42
2790,15947,129,4.0,185.9064,84.83008,31.0,5,3.0,2015,0.020741327,B,B,24,5613,5,1340.0,2,5,B,340273.25
2791,14352,1,3.0,80.12212,81.16528,0.0,5,17.0,2015,0.007122317,B,B,1,264,0,,0,1,B,213433.98
2792,9679,1,1.0,38.200752,,0.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,138663.55
2793,14182,27,2.0,56.545116,58.34453,1.0,7,17.0,2016,0.011654127,B,B,4,915,0,,0,0,B,136395.97
2794,8840,74,2.0,81.41494,,1.0,19,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,242733.48
2795,2085,161,1.0,63.29308,29.389814,18.0,3,9.0,1912,0.014423114,B,B,19,3806,4,,0,3,B,262279.8
2796,6984,23,2.0,66.24879,,1.0,6,17.0,1977,0.07577875,B,B,6,1437,3,,0,2,B,185672.88
2797,1821,23,2.0,49.92949,,1.0,9,12.0,1977,0.03465608,B,B,0,168,0,,0,0,B,88464.42
2798,15560,6,2.0,54.204704,54.280666,0.0,13,17.0,2016,0.24320452,B,B,5,1564,0,540.0,0,0,B,171441.33
2799,6358,27,5.0,42.003292,,0.0,5,12.0,1977,0.011654127,B,B,4,915,0,,0,0,B,112693.64
2800,7341,57,1.0,41.56883,20.123198,8.0,2,7.0,2005,0.0907991,B,B,74,19083,2,,5,15,B,134391.5
2801,2856,123,3.0,98.05612,50.960255,15.0,9,17.0,2006,0.0,B,B,6,2733,0,920.0,0,4,B,248381.17
2802,243,18,1.0,42.256496,21.070484,8.0,15,14.0,1988,0.0,B,B,30,5562,0,,0,5,A,182814.22
2803,7554,99,2.0,44.679752,30.483683,6.0,2,9.0,1970,0.03349371,B,B,66,10573,1,1322.0,3,8,B,188292.11
2804,9005,169,2.0,39.994156,26.224749,6.0,10,12.0,1967,0.1789168,B,B,18,3594,4,192.0,1,5,B,211448.45
2805,4372,7,2.0,46.875175,34.075867,5.0,3,5.0,1966,0.035145268,B,B,42,9292,3,2620.0,0,3,B,190100.27
2806,6744,39,2.0,47.80768,32.893898,6.0,4,9.0,1972,0.42882583,B,B,25,5011,8,730.0,0,2,B,203594.42
2807,14828,67,1.0,32.6613,18.043465,7.0,3,12.0,1975,0.10045574,B,B,43,7227,0,,1,6,A,169378.72
2808,12635,124,2.0,45.21693,25.628536,5.0,6,5.0,1964,0.12209035,B,B,29,6566,7,1894.0,4,0,B,196352.72
2809,15968,158,2.0,53.164776,33.36231,7.0,14,14.0,1967,0.0,B,B,8,1423,37,562.0,1,8,B,170893.64
2810,10347,74,2.0,66.547,65.22062,1.0,17,17.0,2014,0.30947912,B,B,35,7715,4,990.0,0,6,B,156028.38
2811,14266,55,1.0,41.21713,21.442974,8.0,2,7.0,1999,0.041365445,B,B,31,5569,0,,1,4,B,134403.56
2812,7126,121,2.0,57.121513,30.785934,10.0,3,16.0,1979,0.21251535,B,B,19,3293,16,628.0,3,7,B,297749.6
2813,3767,48,2.0,56.801826,30.90086,9.0,3,12.0,1979,0.041124634,B,B,46,9515,5,,1,10,B,233496.08
2814,298,90,3.0,73.83735,45.372135,10.0,18,17.0,1997,0.26508868,B,B,37,5288,0,1937.0,3,2,B,354787.34
2815,14994,25,2.0,52.171986,31.647732,8.0,13,17.0,1995,0.18878376,B,B,31,6137,4,,0,1,B,230693.75
2816,9642,73,3.0,68.41643,47.767216,7.0,6,6.0,1929,0.042031586,B,B,37,6856,84,1940.0,2,5,B,197419.05
2817,15656,122,2.0,55.1389,35.250996,9.0,4,14.0,1997,0.03349371,B,B,66,10573,1,1322.0,3,8,B,95614.14
2818,2460,46,2.0,56.52799,33.669804,9.0,3,17.0,2004,0.0,B,B,47,11319,0,1145.0,3,5,B,327115.2
2819,2664,52,1.0,42.192303,21.380562,7.0,7,17.0,2008,0.371149,B,B,34,7065,1,750.0,2,5,B,173656.61
2820,14534,62,2.0,73.27701,40.192383,12.0,8,9.0,2014,0.072157584,B,B,2,629,1,,0,0,A,171255.86
2821,43,31,1.0,39.432842,20.151697,8.0,4,14.0,1976,0.0,B,B,23,3684,2,,0,4,B,279522.9
2822,13651,42,2.0,52.569584,30.701063,9.0,17,17.0,2008,0.15824905,B,B,21,5731,0,,1,0,B,234342.95
2823,9500,84,2.0,37.607853,28.432323,5.0,3,8.0,1961,0.006076152,B,B,30,5285,0,645.0,6,6,B,177542.67
2824,9590,13,3.0,84.68268,45.310547,12.0,6,15.0,2004,0.0907991,B,B,74,19083,2,,5,15,B,368262.0
2825,13284,93,2.0,60.91782,34.638615,12.0,3,15.0,2011,0.041116353,B,B,53,14892,4,,1,4,B,213407.61
2826,8906,84,1.0,35.99243,23.677643,4.0,6,5.0,1960,0.006076152,B,B,30,5285,0,645.0,6,6,B,158302.14
2827,15556,75,1.0,33.9898,22.33951,5.0,9,9.0,1965,0.12209035,B,B,29,6566,7,1894.0,4,0,B,160915.61
2828,12286,41,1.0,40.64288,19.92518,8.0,10,14.0,1997,0.17505486,B,B,36,10055,3,,1,0,B,197470.42
2829,12913,8,2.0,48.406418,30.71776,5.0,13,12.0,1968,0.4581745,B,A,26,4439,1,1130.0,1,5,B,212792.3
2830,3411,27,1.0,49.77721,19.150213,1.0,8,1.0,2014,0.017647052,B,B,2,469,0,,0,0,B,143090.06
2831,12507,54,2.0,79.81053,79.578964,78.0,10,15.0,2014,0.006076152,B,B,30,5285,0,645.0,6,6,B,438708.72
2832,7005,27,2.0,70.98623,,1.0,5,16.0,1977,0.011654127,B,B,4,915,0,,0,0,B,162798.64
2833,12237,9,2.0,61.159702,38.451454,8.0,8,14.0,1996,0.16153175,B,B,25,5648,1,30.0,2,4,B,204080.92
2834,11312,62,1.0,42.67586,,0.0,4,15.0,1977,0.072157584,B,B,2,629,1,,0,0,A,114978.586
2835,4039,9,1.0,44.10974,21.535444,8.0,12,14.0,1992,0.16153175,B,B,25,5648,1,30.0,2,4,B,143235.98
2836,6824,73,2.0,47.007774,31.77129,6.0,7,9.0,1972,0.042031586,B,B,37,6856,84,1940.0,2,5,B,259418.64
2837,13002,1,1.0,42.645626,,1.0,6,17.0,1977,0.007122317,B,B,1,264,0,,0,1,B,149411.12
2838,12605,23,3.0,72.00283,,1.0,3,1.0,1977,0.005767451,B,B,1,388,0,,0,0,B,107058.45
2839,8468,94,2.0,56.287586,33.58619,8.0,12,16.0,1982,0.1273759,B,B,43,8429,3,,3,9,B,273067.3
2840,7103,23,3.0,69.09351,,1.0,3,3.0,1977,0.005767451,B,B,1,388,0,,0,0,B,101008.32
2841,2883,41,2.0,44.14997,30.268337,5.0,6,9.0,1978,0.036122292,B,B,24,4378,0,1036.0,1,1,B,210944.11
2842,6229,61,4.0,84.71223,56.4707,8.0,4,14.0,1991,0.30032253,B,B,52,10311,6,,1,9,B,373187.25
2843,14700,44,2.0,49.642662,31.709093,9.0,1,9.0,1978,0.23220508,B,B,24,4860,1,80.0,0,3,B,216660.19
2844,14248,105,3.0,71.09371,46.57304,7.0,6,5.0,1931,0.042307273,B,B,17,2810,9,4849.0,3,6,B,387442.88
2845,10868,27,1.0,42.42107,41.249535,10.0,8,17.0,1977,0.011654127,B,B,4,915,0,,0,0,B,114375.66
2846,10484,91,3.0,62.73559,45.470444,5.0,8,9.0,1973,0.33389154,B,B,30,6564,1,,0,0,B,241011.02
2847,10370,29,2.0,44.265163,30.383862,5.0,7,5.0,1962,0.06966034,B,B,31,6119,4,,1,2,B,179651.0
2848,13099,27,1.0,37.722973,,1.0,16,22.0,1977,0.21140121,B,B,9,1892,0,,0,1,B,101776.65
2849,8292,83,3.0,76.41508,48.578346,10.0,18,16.0,1987,0.10045574,B,B,43,7227,0,,1,6,A,86975.01
2850,7479,165,1.0,37.309326,21.376518,5.0,6,9.0,1968,0.020741327,B,B,24,5613,5,1340.0,2,5,B,169929.08
2851,9981,121,1.0,36.659985,24.77974,9.0,10,12.0,1967,0.21251535,B,B,19,3293,16,628.0,3,7,B,221968.05
2852,8428,133,3.0,81.65402,56.91865,9.0,7,11.0,1959,0.042307273,B,B,17,2810,9,4849.0,3,6,B,474671.84
2853,13351,6,1.0,50.82507,,0.0,17,25.0,1977,0.24320452,B,B,5,1564,0,540.0,0,0,B,154935.47
2854,9992,56,2.0,57.347992,33.912918,9.0,8,17.0,1987,0.0,B,B,23,5067,4,,2,6,B,360952.75
2855,9572,21,1.0,30.759094,19.46108,5.0,6,9.0,1970,0.19448927,B,B,47,8004,3,125.0,3,5,B,144418.53
2856,15454,47,1.0,36.84435,19.55529,8.0,3,16.0,1980,0.10187247,B,B,23,4583,3,,3,3,B,186926.86
2857,7052,91,1.0,35.479618,25.906199,5.0,6,9.0,1970,0.000995363,B,B,42,7651,1,,1,5,B,150719.25
2858,2815,19,3.0,66.819496,46.856174,9.0,14,14.0,1976,0.30947912,B,B,35,7715,4,990.0,0,6,B,305942.94
2859,3612,97,2.0,73.34193,35.44428,15.0,4,7.0,1939,0.30697748,B,B,27,5148,14,1575.0,5,7,B,394749.66
2860,16439,91,2.0,43.413326,28.970966,5.0,5,5.0,1961,0.33389154,B,B,30,6564,1,,0,0,B,168109.64
2861,13512,39,1.0,34.375008,20.874454,9.0,4,12.0,1971,0.42882583,B,B,25,5011,8,730.0,0,2,B,143375.4
2862,6817,61,2.0,57.37263,32.04765,9.0,17,22.0,2011,0.30032253,B,B,52,10311,6,,1,9,B,298652.22
2863,1063,77,1.0,42.678844,23.918634,8.0,14,12.0,1983,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,179784.47
2864,2221,170,1.0,35.390236,21.675589,5.0,3,5.0,1963,0.21843974,B,B,21,4472,6,1450.0,4,7,A,172795.86
2865,4652,47,2.0,54.250282,34.202423,8.0,4,12.0,1977,6.99893e-05,B,B,46,10309,1,240.0,1,16,B,217600.88
